Volatility 3 Framework 2.26.2

PID	TID	Process	FD	Path	Device	Inode	Type	Mode	Changed	Modified	Accessed	Size
17748	17748	apache2	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
17748	17748	apache2	2	/var/log/apache2/error.log	253:0	4099	REG	-rw-r-----	2025-12-27 19:20:49.093140 UTC	2025-12-27 19:20:49.093140 UTC	2025-12-27 19:20:27.356340 UTC	1343
17748	17748	apache2	3	socket:[70114]	0:9	70114	SOCK	srwxrwxrwx	-	-	-	0
17748	17748	apache2	4	socket:[70115]	0:9	70115	SOCK	srwxrwxrwx	-	-	-	0
17748	17748	apache2	5	pipe:[71034]	0:13	71034	FIFO	prw-------	2025-12-27 19:20:49.089139 UTC	2025-12-27 19:20:49.089139 UTC	2025-12-27 19:20:49.089139 UTC	0
17748	17748	apache2	6	pipe:[71034]	0:13	71034	FIFO	prw-------	2025-12-27 19:20:49.089139 UTC	2025-12-27 19:20:49.089139 UTC	2025-12-27 19:20:49.089139 UTC	0
17748	17748	apache2	7	/var/log/apache2/other_vhosts_access.log	253:0	4101	REG	-rw-r-----	2025-12-27 19:20:27.360342 UTC	2025-12-27 19:20:27.360342 UTC	2025-12-27 19:20:27.360342 UTC	0
17748	17748	apache2	8	/var/log/apache2/access.log	253:0	4100	REG	-rw-r-----	2025-12-27 20:16:56.338848 UTC	2025-12-27 20:16:56.338848 UTC	2025-12-27 19:20:27.356340 UTC	1022
17748	17748	apache2	9	/tmp/.ZendSem.cW2tYJ	253:0	524308	REG	-rw-rw-rw-	2025-12-27 19:20:49.093140 UTC	2025-12-27 19:20:49.093140 UTC	2025-12-27 19:20:49.093140 UTC	0
17748	17748	apache2	10	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
19441	19441	sudo	0	/dev/pts/0	0:24	3	CHR	crw--w----	2025-12-27 19:08:02.612634 UTC	2025-12-27 21:08:16.612634 UTC	2025-12-27 21:08:16.612634 UTC	0
19441	19441	sudo	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
19441	19441	sudo	2	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
19441	19441	sudo	3	socket:[78692]	0:9	78692	SOCK	srwxrwxrwx	-	-	-	0
19441	19441	sudo	4	socket:[78696]	0:9	78696	SOCK	srwxrwxrwx	-	-	-	0
19441	19441	sudo	6	pipe:[78699]	0:13	78699	FIFO	prw-------	2025-12-27 19:47:40.766586 UTC	2025-12-27 19:47:40.766586 UTC	2025-12-27 19:47:40.766586 UTC	0
19441	19441	sudo	7	pipe:[78699]	0:13	78699	FIFO	prw-------	2025-12-27 19:47:40.766586 UTC	2025-12-27 19:47:40.766586 UTC	2025-12-27 19:47:40.766586 UTC	0
19442	19442	python3	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
19442	19442	python3	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
19442	19442	python3	2	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
19979	19979	sudo	0	/dev/pts/0	0:24	3	CHR	crw--w----	2025-12-27 19:08:02.612634 UTC	2025-12-27 21:08:16.612634 UTC	2025-12-27 21:08:16.612634 UTC	0
19979	19979	sudo	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
19979	19979	sudo	2	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
19979	19979	sudo	3	socket:[82119]	0:9	82119	SOCK	srwxrwxrwx	-	-	-	0
19979	19979	sudo	4	socket:[82123]	0:9	82123	SOCK	srwxrwxrwx	-	-	-	0
19979	19979	sudo	6	pipe:[82126]	0:13	82126	FIFO	prw-------	2025-12-27 20:07:22.774693 UTC	2025-12-27 20:07:22.774693 UTC	2025-12-27 20:07:22.774693 UTC	0
19979	19979	sudo	7	pipe:[82126]	0:13	82126	FIFO	prw-------	2025-12-27 20:07:22.774693 UTC	2025-12-27 20:07:22.774693 UTC	2025-12-27 20:07:22.774693 UTC	0
19983	19983	python3	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
19983	19983	python3	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
19983	19983	python3	2	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
19983	19983	python3	3	socket:[106110]	0:9	106110	SOCK	srwxrwxrwx	-	-	-	0
20288	20288	.kworker_update	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
20288	20288	.kworker_update	1	socket:[83063]	0:9	83063	SOCK	srwxrwxrwx	-	-	-	0
20288	20288	.kworker_update	2	socket:[83063]	0:9	83063	SOCK	srwxrwxrwx	-	-	-	0
20288	20288	.kworker_update	255	/usr/local/bin/.kworker_update.sh	253:0	296247	REG	-rwxr-xr-x	2025-12-27 20:10:13.029391 UTC	2025-12-27 20:10:13.009390 UTC	2025-12-27 20:10:40.918417 UTC	241
20372	20372	sudo	0	/dev/pts/0	0:24	3	CHR	crw--w----	2025-12-27 19:08:02.612634 UTC	2025-12-27 21:08:16.612634 UTC	2025-12-27 21:08:16.612634 UTC	0
20372	20372	sudo	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
20372	20372	sudo	2	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
20372	20372	sudo	3	socket:[81893]	0:9	81893	SOCK	srwxrwxrwx	-	-	-	0
20372	20372	sudo	4	socket:[81897]	0:9	81897	SOCK	srwxrwxrwx	-	-	-	0
20372	20372	sudo	6	pipe:[81900]	0:13	81900	FIFO	prw-------	2025-12-27 20:11:27.192080 UTC	2025-12-27 20:11:27.192080 UTC	2025-12-27 20:11:27.192080 UTC	0
20372	20372	sudo	7	pipe:[81900]	0:13	81900	FIFO	prw-------	2025-12-27 20:11:27.192080 UTC	2025-12-27 20:11:27.192080 UTC	2025-12-27 20:11:27.192080 UTC	0
20375	20375	.uhelper	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
20375	20375	.uhelper	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
20375	20375	.uhelper	2	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
20479	20479	sudo	0	/dev/pts/0	0:24	3	CHR	crw--w----	2025-12-27 19:08:02.612634 UTC	2025-12-27 21:08:16.612634 UTC	2025-12-27 21:08:16.612634 UTC	0
20479	20479	sudo	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
20479	20479	sudo	2	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
20479	20479	sudo	3	socket:[85063]	0:9	85063	SOCK	srwxrwxrwx	-	-	-	0
20479	20479	sudo	4	socket:[85067]	0:9	85067	SOCK	srwxrwxrwx	-	-	-	0
20479	20479	sudo	6	pipe:[85070]	0:13	85070	FIFO	prw-------	2025-12-27 20:12:57.355198 UTC	2025-12-27 20:12:57.355198 UTC	2025-12-27 20:12:57.355198 UTC	0
20479	20479	sudo	7	pipe:[85070]	0:13	85070	FIFO	prw-------	2025-12-27 20:12:57.355198 UTC	2025-12-27 20:12:57.355198 UTC	2025-12-27 20:12:57.355198 UTC	0
20480	20480	.injector	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
20480	20480	.injector	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
20480	20480	.injector	2	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
26241	26241	sshd	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
26241	26241	sshd	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
26241	26241	sshd	2	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
26241	26241	sshd	3	socket:[102257]	0:9	102257	SOCK	srwxrwxrwx	-	-	-	0
26241	26241	sshd	4	socket:[103789]	0:9	103789	SOCK	srwxrwxrwx	-	-	-	0
26241	26241	sshd	5	/dev/ptmx	0:6	88	CHR	crw-rw-rw-	2025-12-27 19:02:05.801291 UTC	2025-12-27 21:49:03.801291 UTC	2025-12-27 21:49:03.801291 UTC	0
26241	26241	sshd	6	socket:[103012]	0:9	103012	SOCK	srwxrwxrwx	-	-	-	0
26241	26241	sshd	7	socket:[103820]	0:9	103820	SOCK	srwxrwxrwx	-	-	-	0
26241	26241	sshd	8	/run/systemd/sessions/34.ref	0:25	881	FIFO	prw-------	2025-12-27 21:47:32.456409 UTC	2025-12-27 21:47:32.456409 UTC	2025-12-27 21:47:32.456409 UTC	0
26331	26331	sshd	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
26331	26331	sshd	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
26331	26331	sshd	2	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
26331	26331	sshd	3	socket:[102257]	0:9	102257	SOCK	srwxrwxrwx	-	-	-	0
26331	26331	sshd	4	socket:[103789]	0:9	103789	SOCK	srwxrwxrwx	-	-	-	0
26331	26331	sshd	5	socket:[103819]	0:9	103819	SOCK	srwxrwxrwx	-	-	-	0
26331	26331	sshd	6	socket:[103012]	0:9	103012	SOCK	srwxrwxrwx	-	-	-	0
26331	26331	sshd	7	pipe:[103162]	0:13	103162	FIFO	prw-------	2025-12-27 21:47:32.648459 UTC	2025-12-27 21:47:32.648459 UTC	2025-12-27 21:47:32.648459 UTC	0
26331	26331	sshd	8	/run/systemd/sessions/34.ref	0:25	881	FIFO	prw-------	2025-12-27 21:47:32.456409 UTC	2025-12-27 21:47:32.456409 UTC	2025-12-27 21:47:32.456409 UTC	0
26331	26331	sshd	9	pipe:[103162]	0:13	103162	FIFO	prw-------	2025-12-27 21:47:32.648459 UTC	2025-12-27 21:47:32.648459 UTC	2025-12-27 21:47:32.648459 UTC	0
26331	26331	sshd	10	/dev/ptmx	0:6	88	CHR	crw-rw-rw-	2025-12-27 19:02:05.801291 UTC	2025-12-27 21:49:03.801291 UTC	2025-12-27 21:49:03.801291 UTC	0
26331	26331	sshd	12	/dev/ptmx	0:6	88	CHR	crw-rw-rw-	2025-12-27 19:02:05.801291 UTC	2025-12-27 21:49:03.801291 UTC	2025-12-27 21:49:03.801291 UTC	0
26331	26331	sshd	13	/dev/ptmx	0:6	88	CHR	crw-rw-rw-	2025-12-27 19:02:05.801291 UTC	2025-12-27 21:49:03.801291 UTC	2025-12-27 21:49:03.801291 UTC	0
26332	26332	bash	0	/dev/pts/1	0:24	4	CHR	crw--w----	2025-12-27 21:47:32.688469 UTC	2025-12-27 21:49:03.688469 UTC	2025-12-27 21:49:03.688469 UTC	0
26332	26332	bash	1	/dev/pts/1	0:24	4	CHR	crw--w----	2025-12-27 21:47:32.688469 UTC	2025-12-27 21:49:03.688469 UTC	2025-12-27 21:49:03.688469 UTC	0
26332	26332	bash	2	/dev/pts/1	0:24	4	CHR	crw--w----	2025-12-27 21:47:32.688469 UTC	2025-12-27 21:49:03.688469 UTC	2025-12-27 21:49:03.688469 UTC	0
26332	26332	bash	255	/dev/pts/1	0:24	4	CHR	crw--w----	2025-12-27 21:47:32.688469 UTC	2025-12-27 21:49:03.688469 UTC	2025-12-27 21:49:03.688469 UTC	0
26632	26632	packagekitd	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
26632	26632	packagekitd	1	socket:[106698]	0:9	106698	SOCK	srwxrwxrwx	-	-	-	0
26632	26632	packagekitd	2	socket:[106698]	0:9	106698	SOCK	srwxrwxrwx	-	-	-	0
26632	26632	packagekitd	3	socket:[106699]	0:9	106699	SOCK	srwxrwxrwx	-	-	-	0
26632	26632	packagekitd	4	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
26632	26632	packagekitd	5	socket:[106702]	0:9	106702	SOCK	srwxrwxrwx	-	-	-	0
26632	26632	packagekitd	6	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
26632	26632	packagekitd	7	socket:[106703]	0:9	106703	SOCK	srwxrwxrwx	-	-	-	0
26632	26632	packagekitd	8	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
26632	26632	packagekitd	9	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
26632	26632	packagekitd	10	/var/lib/PackageKit/transactions.db	253:0	3628	REG	-rw-r--r--	2025-12-27 21:47:48.876540 UTC	2025-12-27 19:04:49.884865 UTC	2025-12-27 21:47:48.876540 UTC	32768
26632	26633	gmain	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
26632	26633	gmain	1	socket:[106698]	0:9	106698	SOCK	srwxrwxrwx	-	-	-	0
26632	26633	gmain	2	socket:[106698]	0:9	106698	SOCK	srwxrwxrwx	-	-	-	0
26632	26633	gmain	3	socket:[106699]	0:9	106699	SOCK	srwxrwxrwx	-	-	-	0
26632	26633	gmain	4	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
26632	26633	gmain	5	socket:[106702]	0:9	106702	SOCK	srwxrwxrwx	-	-	-	0
26632	26633	gmain	6	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
26632	26633	gmain	7	socket:[106703]	0:9	106703	SOCK	srwxrwxrwx	-	-	-	0
26632	26633	gmain	8	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
26632	26633	gmain	9	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
26632	26633	gmain	10	/var/lib/PackageKit/transactions.db	253:0	3628	REG	-rw-r--r--	2025-12-27 21:47:48.876540 UTC	2025-12-27 19:04:49.884865 UTC	2025-12-27 21:47:48.876540 UTC	32768
26632	26634	gdbus	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
26632	26634	gdbus	1	socket:[106698]	0:9	106698	SOCK	srwxrwxrwx	-	-	-	0
26632	26634	gdbus	2	socket:[106698]	0:9	106698	SOCK	srwxrwxrwx	-	-	-	0
26632	26634	gdbus	3	socket:[106699]	0:9	106699	SOCK	srwxrwxrwx	-	-	-	0
26632	26634	gdbus	4	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
26632	26634	gdbus	5	socket:[106702]	0:9	106702	SOCK	srwxrwxrwx	-	-	-	0
26632	26634	gdbus	6	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
26632	26634	gdbus	7	socket:[106703]	0:9	106703	SOCK	srwxrwxrwx	-	-	-	0
26632	26634	gdbus	8	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
26632	26634	gdbus	9	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
26632	26634	gdbus	10	/var/lib/PackageKit/transactions.db	253:0	3628	REG	-rw-r--r--	2025-12-27 21:47:48.876540 UTC	2025-12-27 19:04:49.884865 UTC	2025-12-27 21:47:48.876540 UTC	32768
27576	27576	sleep	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
27576	27576	sleep	1	socket:[83063]	0:9	83063	SOCK	srwxrwxrwx	-	-	-	0
27576	27576	sleep	2	socket:[83063]	0:9	83063	SOCK	srwxrwxrwx	-	-	-	0
27582	27582	sudo	0	/dev/pts/1	0:24	4	CHR	crw--w----	2025-12-27 21:47:32.688469 UTC	2025-12-27 21:49:03.688469 UTC	2025-12-27 21:49:03.688469 UTC	0
27582	27582	sudo	1	/dev/pts/1	0:24	4	CHR	crw--w----	2025-12-27 21:47:32.688469 UTC	2025-12-27 21:49:03.688469 UTC	2025-12-27 21:49:03.688469 UTC	0
27582	27582	sudo	2	/dev/pts/1	0:24	4	CHR	crw--w----	2025-12-27 21:47:32.688469 UTC	2025-12-27 21:49:03.688469 UTC	2025-12-27 21:49:03.688469 UTC	0
27582	27582	sudo	3	socket:[107084]	0:9	107084	SOCK	srwxrwxrwx	-	-	-	0
27582	27582	sudo	4	socket:[107088]	0:9	107088	SOCK	srwxrwxrwx	-	-	-	0
27582	27582	sudo	6	pipe:[107091]	0:13	107091	FIFO	prw-------	2025-12-27 21:49:03.889142 UTC	2025-12-27 21:49:03.889142 UTC	2025-12-27 21:49:03.889142 UTC	0
27582	27582	sudo	7	pipe:[107091]	0:13	107091	FIFO	prw-------	2025-12-27 21:49:03.889142 UTC	2025-12-27 21:49:03.889142 UTC	2025-12-27 21:49:03.889142 UTC	0
27583	27583	insmod	0	/dev/pts/1	0:24	4	CHR	crw--w----	2025-12-27 21:47:32.688469 UTC	2025-12-27 21:49:03.688469 UTC	2025-12-27 21:49:03.688469 UTC	0
27583	27583	insmod	1	/dev/pts/1	0:24	4	CHR	crw--w----	2025-12-27 21:47:32.688469 UTC	2025-12-27 21:49:03.688469 UTC	2025-12-27 21:49:03.688469 UTC	0
27583	27583	insmod	2	/dev/pts/1	0:24	4	CHR	crw--w----	2025-12-27 21:47:32.688469 UTC	2025-12-27 21:49:03.688469 UTC	2025-12-27 21:49:03.688469 UTC	0
27583	27583	insmod	3	/home/labadmin/dfir_tools/LiME/src/lime-5.4.0-216-generic.ko	253:0	655500	REG	-rw-rw-r--	2025-12-27 21:48:17.787354 UTC	2025-12-27 21:48:17.787354 UTC	2025-12-27 21:48:36.207414 UTC	21608
27586	27586	systemd-udevd	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
27586	27586	systemd-udevd	1	socket:[31514]	0:9	31514	SOCK	srwxrwxrwx	-	-	-	0
27586	27586	systemd-udevd	2	socket:[31514]	0:9	31514	SOCK	srwxrwxrwx	-	-	-	0
27586	27586	systemd-udevd	3	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27586	27586	systemd-udevd	4	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27586	27586	systemd-udevd	5	socket:[31523]	0:9	31523	SOCK	srwxrwxrwx	-	-	-	0
27586	27586	systemd-udevd	7	socket:[31526]	0:9	31526	SOCK	srwxrwxrwx	-	-	-	0
27586	27586	systemd-udevd	8	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27586	27586	systemd-udevd	9	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27586	27586	systemd-udevd	10	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27586	27586	systemd-udevd	11	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27586	27586	systemd-udevd	12	/usr/lib/udev/hwdb.bin	253:0	274016	REG	-r--r--r--	2025-12-27 18:52:21.658900 UTC	2023-03-14 22:42:38.000000 UTC	2025-12-27 19:02:05.421291 UTC	9956330
27586	27586	systemd-udevd	13	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27586	27586	systemd-udevd	14	socket:[107544]	0:9	107544	SOCK	srwxrwxrwx	-	-	-	0
27587	27587	systemd-udevd	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
27587	27587	systemd-udevd	1	socket:[31514]	0:9	31514	SOCK	srwxrwxrwx	-	-	-	0
27587	27587	systemd-udevd	2	socket:[31514]	0:9	31514	SOCK	srwxrwxrwx	-	-	-	0
27587	27587	systemd-udevd	3	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27587	27587	systemd-udevd	4	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27587	27587	systemd-udevd	5	socket:[31523]	0:9	31523	SOCK	srwxrwxrwx	-	-	-	0
27587	27587	systemd-udevd	7	socket:[31526]	0:9	31526	SOCK	srwxrwxrwx	-	-	-	0
27587	27587	systemd-udevd	8	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27587	27587	systemd-udevd	9	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27587	27587	systemd-udevd	10	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27587	27587	systemd-udevd	11	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27587	27587	systemd-udevd	12	/usr/lib/udev/hwdb.bin	253:0	274016	REG	-r--r--r--	2025-12-27 18:52:21.658900 UTC	2023-03-14 22:42:38.000000 UTC	2025-12-27 19:02:05.421291 UTC	9956330
27587	27587	systemd-udevd	13	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27587	27587	systemd-udevd	14	socket:[107547]	0:9	107547	SOCK	srwxrwxrwx	-	-	-	0
27588	27588	systemd-udevd	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
27588	27588	systemd-udevd	1	socket:[31514]	0:9	31514	SOCK	srwxrwxrwx	-	-	-	0
27588	27588	systemd-udevd	2	socket:[31514]	0:9	31514	SOCK	srwxrwxrwx	-	-	-	0
27588	27588	systemd-udevd	3	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27588	27588	systemd-udevd	4	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
27588	27588	systemd-udevd	5	socket:[31523]	0:9	31523	SOCK	srwxrwxrwx	-	-	-	0
27588	27588	systemd-udevd	7	socket:[31526]	0:9	31526	SOCK	srwxrwxrwx	-	-	-	0
